name,distance
person,0.542
person,0.546
person,0.546
person,0.546
person,0.547
person,0.547
person,0.547
person,0.551
person,0.543
person,0.550
person,0.550
person,0.541
person,0.550
person,0.548
person,0.547
person,0.548
person,0.548
person,0.546
person,0.545
person,0.543
person,0.542
person,0.540
