name,X,Y,Z,distance
slope,1.2133452659370416,-0.701876717943543,6.2170000000000005,6.373
slope,-0.6408043085857662,0.2433401180236315,6.16,6.198
slope,-0.03772683477946191,0.07593934385156627,0.34800000000000003,0.358
slope,-0.046821495703755635,0.07163029375817416,0.342,0.353
slope,-0.024972686180344265,0.0847419021366421,0.368,0.378
slope,-0.05018253535107931,0.07353989440723453,0.332,0.344
slope,-0.05874448016797679,0.07673464042569024,0.327,0.341
slope,-0.06459707853376175,0.07958298968216707,0.324,0.340
slope,-0.060882711307964014,0.07299548845755009,0.314,0.328
slope,-0.009791521359814604,0.06982928170258966,0.32,0.328
slope,-0.03444795512413806,0.07567860984961436,0.321,0.332
slope,-0.10515019319805066,0.0216523673117476,0.387,0.402
slope,-0.10159486678147399,0.018305090230849,0.388,0.401
slope,-0.09281922408398573,0.04701943038848866,0.343,0.358
slope,-0.11383926738255688,0.03226206816525878,0.382,0.400
slope,-0.11166403787103207,0.01978316918558555,0.392,0.408
slope,-0.11109432339209824,0.021392619026077517,0.39,0.406
slope,-0.11251860958943283,0.018635336704085965,0.395,0.411
slope,-0.08613787594855678,-0.0025676933462745683,0.336,0.347
slope,-0.10533054308502153,0.02667693961929001,0.38,0.395
slope,-0.08724258631536384,-0.00035735045887669303,0.336,0.347
slope,-0.10742133830913494,0.028147310915124808,0.383,0.399
slope,-0.11677797077329724,0.03455925667222184,0.389,0.408
slope,-0.11677797077329724,0.03498575636626835,0.389,0.408
slope,-0.1147768670711122,0.03234339892640574,0.388,0.406
slope,-0.11737837165130904,0.03430824673127648,0.391,0.410
slope,-0.11379371846296428,0.031147259119849717,0.389,0.406
slope,-0.08270091135699514,-0.008856612275828176,0.337,0.347
slope,-0.08934890052867335,0.0007500466425151679,0.337,0.349
slope,-0.08257588598020628,-0.007029976615838594,0.338,0.348
slope,-0.08008353620828801,-0.008189902357206985,0.34,0.349
slope,-0.08257588598020628,-0.007400559897555102,0.338,0.348
slope,-0.08417824228403474,-0.0073786647499291995,0.337,0.347
slope,-0.08454757501579464,-0.006639690986979712,0.337,0.348
slope,-0.09008756599219314,-0.0003584140019090641,0.337,0.349
slope,-0.09008756599219314,0.0025974810498888877,0.337,0.349
slope,-0.09673778825440135,0.04669399665994087,0.34900000000000003,0.365
slope,-0.09183660284480911,0.002975771990507144,0.338,0.350
slope,-0.09163477357549675,0.04809928605499882,0.34,0.355
slope,1.3645304684346191,0.007807686017310061,6.914,7.047
slope,1.4287227619846172,0.016572247181507238,7.446,7.582
slope,1.4340914863423544,0.00025888195281303217,7.8790000000000004,8.008
slope,1.404541445254532,-0.06315302920718163,8.264,8.383
slope,1.3990490059155094,0.00023686762251924726,7.2090000000000005,7.344
slope,1.435265947075139,0.00025300051233155833,7.7,7.833
slope,1.412401981446432,0.016572247181507238,7.446,7.579
slope,1.3238109047782614,0.29915107671268376,7.789000000000001,7.906
slope,1.2568372731599364,0.26897114528052696,7.2090000000000005,7.323
slope,1.2123177794047166,0.28177679575690967,7.133,7.241
slope,1.2491941760645793,0.29414131798765586,7.446,7.556
slope,1.3255620703713824,0.3041751475295394,7.7,7.819
slope,1.277103414954897,0.2943325326925888,7.059,7.180
slope,1.2568372731599364,0.3005869426520573,7.2090000000000005,7.324
slope,1.2382430761584609,0.26242019545957534,6.643,6.763
slope,1.207429344497894,0.2716915686393127,6.516,6.632
slope,1.0867907384001738,0.24577765452792422,5.6000000000000005,5.710
slope,1.169462149603821,0.26160112057137014,6.274,6.387
slope,1.1735190360198224,0.2640611884887611,6.333,6.446
slope,1.2670393005605134,0.28177679575690967,7.133,7.250
slope,1.3144772982173203,0.29414131798765586,7.446,7.567
slope,1.2670393005605134,0.28177679575690967,7.133,7.250
slope,1.2308851357068729,0.2779047148288668,6.845,6.960
slope,1.243292889448841,0.2731255805219786,6.914,7.030
slope,1.2129834947023967,0.2731255805219786,6.914,7.025
slope,1.2616308941626528,0.2865930433859709,7.059,7.177
slope,1.2036251648111649,0.28253254590239146,6.776,6.888
slope,1.2205608433890078,0.2882866030651025,6.914,7.027
slope,1.2622766296413603,0.2878207954415875,7.2860000000000005,7.400
slope,1.2918070313856111,0.3041751475295394,7.7,7.814
slope,1.2678915127643158,0.2909415534487088,7.365,7.479
slope,0.31872605944539967,0.25713073214428156,5.095,5.111
slope,-1.3845192069264336,-0.03314179097086563,7.614,7.739
slope,-1.6023398925127852,-0.08127433240307055,8.264,8.418
slope,-0.5834844797064286,0.24405214372211823,5.173,5.212
slope,0.6035437750026171,0.2100340031296659,7.972,7.998
slope,1.042266585282566,-0.0722136808051261,8.264,8.330
slope,1.1425786378776543,-0.11055760263628583,10.114,10.179
slope,-0.6283921106029994,0.2411674383984205,6.105,6.142
slope,0.5316791298278191,0.24589208835872417,5.212,5.245
slope,0.7433334741166787,0.2537365167664116,7.972,8.011
slope,-0.9895260314849444,0.23083218484783435,7.789000000000001,7.855
slope,-0.9895006626561028,0.22312691227620293,7.529,7.597
slope,-0.891871375082485,0.21327004631059712,5.253,5.332
slope,0.6432774325345316,0.24311499273795445,6.516,6.552
slope,0.7977231971108422,0.28648972599897965,6.2170000000000005,6.275
slope,1.2596904247815257,0.2844331645547935,5.892,6.032
slope,-0.07675790078520049,0.24980871877762081,5.421,5.427
slope,2.138263256918122,0.014095090169283555,6.333,6.684
slope,2.3508468623920837,0.041063635782049766,7.446,7.808
slope,2.3490907808425394,0.04850156182160905,5.509,5.989
slope,2.4622175564234294,0.0417224362811046,4.739,5.341
slope,2.2062727007291456,0.2514279308229266,4.982,5.454
slope,6.647752208023112,-0.5444696612187495,11.294,13.117
slope,7.609438286492324,-0.8125935918537676,12.785,14.900
slope,6.782356084292077,-1.9240608144117743,11.109,13.157
slope,2.233979299898292,0.15657986597203,5.095,5.565
slope,6.572096682304677,-1.913308673005052,10.267,12.340
slope,6.7318711376192875,-1.910093309924189,10.756,12.832
slope,5.427004322164648,-2.1988298480377484,9.035,10.767
slope,4.032089559077666,-0.23127058761806513,8.8,9.683
slope,3.0763103791150117,-0.05981396964074155,6.845,7.505
slope,2.2838238233113275,0.1665010395860447,5.057,5.551
slope,-1.0605794205028403,0.02782678769986686,4.2090000000000005,4.341
slope,-0.8934296429657215,9.850591376233918e-05,2.998,3.128
slope,-1.0813379944794825,0.01624677290006965,2.946,3.138
slope,-1.1233816545298447,0.00329856101483406,2.9210000000000003,3.130
slope,-1.209682251498945,0.059333128806685044,2.079,2.406
slope,-6.913079132971698,-0.6144598424004954,11.683,13.589
