X,Y,Z
-8.111609459998656,-4.078665754048195,12.785
-10.015773386128204,-4.630032141109602,15.759
-1.0715523782608127,-0.37149929507567464,1.686
-0.3450231984152175,-0.14174567910966734,0.541
-1.8453641292107492,1.114677268124465,9.411
