name,X,Y,Z,distance
slope,-13.118346167828955,-3.920514461388028,18.823,23.276
slope,-0.6546474509663581,0.24785342184748793,6.643,6.680
slope,-1.43622675661728,0.17395894173821197,8.8,8.918
slope,-0.8131335036156282,0.19783560119458377,7.2090000000000005,7.257
slope,-0.7009109821377507,0.3893417790860583,5.378,5.437
slope,0.3384192264920632,0.33317963317435173,4.673,4.697
slope,1.9223515258013797,0.33479899893250875,5.173,5.529
slope,2.700367383660592,0.12077771763250357,9.157,9.548
slope,1.9772353564640326,0.12843900718227813,4.875,5.262
slope,2.409466271028453,-0.02397926536097961,5.509,6.013
slope,4.205778450850302,-0.1668788802958996,8.47,9.458
slope,4.670012293904521,-0.040402167558651794,9.282,10.391
slope,1.9891545835246696,0.15472871187426088,4.548,4.966
slope,-0.9941775460820746,0.08235078423667684,2.274,2.483
slope,-1.2554323517853387,0.06361401833097691,2.229,2.559
slope,-1.872070482421536,0.06317576565997353,4.107,4.514
slope,2.3646123280858427,0.2022675367826756,4.982,5.518
slope,-1.5410792414689674,0.030127490389098958,3.422,3.753
slope,-1.1883608268669206,0.034636047450360856,2.626,2.883
slope,-1.3719934085567689,0.06045889810704999,3.44,3.704
slope,-1.1250672638252914,-0.050293154096698434,2.297,2.558
slope,-0.9572488296576149,0.01835646331422306,2.085,2.294
slope,0.851684162977347,0.11590986645116977,1.554,1.776
slope,-0.9072963243038232,0.07343103740180981,2.091,2.281
slope,-0.8408394473863497,0.08718647483499123,2.091,2.255
slope,-12.091611813359279,0.21333209444031925,32.268,34.460
slope,0.9808317133103474,0.15604856389234933,1.872,2.119
slope,-0.8514438343015254,0.026622335287010065,2.689,2.821
slope,-0.6132587041131636,0.18389835632311902,0.975,1.166
slope,-0.8702573242178683,0.022510571656554765,2.047,2.224
slope,-11.648396732372623,-0.6726079898026213,21.176000000000002,24.178
slope,-8.026829047167215,-0.01947772709484451,18.314,19.996
slope,1.121790632377873,-0.0018962972267176895,1.7830000000000001,2.107
slope,-0.6136361897926278,0.29781981956239284,19.361,19.373
slope,4.265461840700992,0.3860536135301572,25.097,25.460
slope,2.5802709168788507,-0.08193169575053898,18.823,18.999
slope,4.084886508979955,0.00024199334718466584,7.365,8.422
slope,-1.9129673546967711,-0.003245933334796628,3.052,3.602
slope,-2.084555125542779,-0.1625236120873844,9.282,9.515
slope,-0.30228647894587746,-0.8727405843684805,39.86,39.871
slope,-1.8934695727702624,-0.2150322448339901,9.821,10.004
slope,-1.865558737859694,-0.21476814534369848,8.916,9.112
